PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
420066,01-JUL-12,30-JUN-13,Settled,LAKE CITY COMMUNITY HOSPITAL            ,258 NORTH RON MCNAIR BLVD               ,1479                                    ,LAKE CITY                               ,SC                                      ,29560                                   ,FLORENCE                                ,,,,155702,,,.1029,,,28,10220,1305,146,2887,,167.28,,339,45,755,,,,,,,
420067,01-OCT-11,30-SEP-12,Settled,BEAUFORT MEMORIAL HOSPITAL              ,955 S. RIBAUT ROAD                      ,,BEAUFORT                                ,SC                                      ,29902-                                  ,BEAUFORT                                ,,,,2283629,,,.12,,,167,61122,15450,3015,38142,,1206.52,,2900,876,9721,,,,23,6,486,238
420068,01-OCT-11,30-SEP-12,Settled w/Audit,THE REGIONAL MEDICAL CENTER             ,3000 ST. MATTHEWS ROAD                  ,,ORANGEBURG                              ,SC                                      ,29115-                                  ,ORANGEBURG                              ,,,,6356235,,,.2076,,,251,91866,22249,5809,48532,,1130.4,,3796,1333,9875,,,,60,43,386,436
420069,01-OCT-11,30-SEP-12,Reopened,CLARENDON MEMORIAL HOSPITAL             ,10 HOSPITAL STREET                      ,550                                     ,MANNING                                 ,SC                                      ,29102-                                  ,CLARENDON                               ,,,,534915,,,.12,,,47,17202,3798,1359,10587,,461.68,,837,463,2634,,,,,,,
420070,01-OCT-11,30-SEP-12,Amended,TUOMEY REGIONAL MEDICAL CENTER          ,129 N. WASHINGTON STREET                ,,SUMTER                                  ,SC                                      ,29150                                   ,SUMTER                                  ,,,,4981989,,,.167,,,210,76860,30010,4636,62714,,1350.8,,4649,1252,11355,,,,,,,399
420071,01-OCT-11,30-SEP-12,Amended,SELF REGIONAL HEALTHCARE                ,1325 SPRING STREET                      ,,GREENWOOD                               ,SC                                      ,29646-                                  ,GREENWOOD                               ,1504990,,,5070407,,,.1479,945883,545883,313,114234,21358,6346,54546,31.56,1827.34,,4471,1777,11815,,,,,,,
420072,01-OCT-11,30-SEP-12,Settled,HAMPTON REGIONAL MEDICAL CENTER         ,503 CAROLINA WEST                       ,,VARNVILLE                               ,SC                                      ,29944                                   ,HAMPTON                                 ,,,,190764,,,.1161,,,32,11712,1347,225,2609,,159.75,,341,78,1085,,,,,,,
420073,01-OCT-11,30-SEP-12,Settled,LEXINGTON  MEDICAL CENTER               ,2720 SUNSET BOULEVARD                   ,,WEST COULMBIA                           ,SC                                      ,29169-                                  ,LEXINGTON                               ,,,,3745632,,,.0779,,,370,135420,38182,8994,102634,,4117,,6170,1294,19032,,,,,,,
420078,01-OCT-11,30-SEP-12,Amended,GREENVILLE HOSPITAL CENTER              ,701 GROVE RD                            ,,GREENVILLE                              ,SC                                      ,29605-                                  ,GREENVILLE                              ,9996451,,,17996329,,,.2029,4303545,1519130,725,265350,57955,30542,199490,153.71,4094.58,,9020,5030,36492,,,,,,1370,707
420079,01-APR-12,31-MAR-13,Settled,TRIDENT REGIONAL MEDICAL CENTER         ,9330 MEDICAL PLAZA DRIVE                ,,CHARLESTON                              ,SC                                      ,29418                                   ,DORCHESTER                              ,2357089,,,5918992,,,.1015,783846,220824,390,140675,38240,4973,91110,21.17,1534.14,,7528,1263,21041,,,,,,,
420080,01-JAN-12,31-DEC-12,Reopened,HILTON HEAD HOSPITAL                    ,25 HOSPITAL CENTER BLVD                 ,,HILTON HEAD ISLAND                      ,SC                                      ,29926                                   ,BEAUFORT                                ,,,,582188,,,.0358,,,93,34038,10502,1704,19876,,335.8,,2433,352,5112,,,,,,,
420082,01-JAN-12,31-DEC-12,Settled,AIKEN REGIONAL MEDICAL CENTER           ,302 UNIVERSITY PARKWAY                  ,1117                                    ,AIKEN                                   ,SC                                      ,29801                                   ,AIKEN                                   ,462379,,,4567803,,,.158,138894,39809,196,60612,21294,4760,47176,4.86,928.93,,3922,1612,10628,,,,,,1603,
420083,01-JUL-12,30-JUN-13,As Submitted,MARY BLACK MEMORIAL HOSPITAL            ,1700 SKYLYN DRIVE                       ,,SPARTANBURG                             ,SC                                      ,29304                                   ,SPARTANBURG                             ,,,,1280952,,,.08,,,148,54020,10076,1726,28043,,785.83,,2246,483,6479,,,,,,129,265
420085,01-MAY-12,30-APR-13,Settled,GRAND STRAND REG MEDICAL CENTER         ,809 82ND PARKWAY NORTH                  ,,MYRTLE BEACH                            ,SC                                      ,29572                                   ,HORRY                                   ,,,,2352742,,,.0392,,,263,95992,36501,4129,74589,,996.2,,7311,913,16263,,,,,,,
420086,01-OCT-11,30-SEP-12,Settled,PALMETTO BAPTIST                        ,1333 TAYLOR STREET                      ,,COLUMBIA                                ,SC                                      ,29202-                                  ,RICHLAND                                ,,,,4353362,,,.1659,336199,91600,268,98088,26091,6200,78892,,1876.1,,3417,1097,13438,,,,403,,1243,
420087,01-JAN-12,31-DEC-12,Settled,ROPER HOSPITAL                          ,316 CALHOUN ST                          ,,CHARLESTON                              ,SC                                      ,29401                                   ,CHARLESTON                              ,,,,2061559,,,.033,,,316,115656,34990,3384,63692,,1772.34,,6623,787,13688,,,,,,,1199
420089,01-JAN-12,31-DEC-12,Settled,EAST COOPER REGIONAL MEDICAL CENTER     ,2000 HOSPITAL DRIVE                     ,,MT. PLEASANT                            ,SC                                      ,29464                                   ,CHARLESTON                              ,,,,,,,,,,130,47580,5575,556,17421,,323.9,,1399,94,4864,,,,,,,
420091,01-JUL-12,30-JUN-13,Settled w/Audit,CAROLINAS HOSPITAL SYSTEM               ,805 PAMPLICO HIGHWAY                    ,,FLORENCE                                ,SC                                      ,29505-                                  ,FLORENCE                                ,,,,6240651,,,.1475,,,342,124830,35002,4660,64920,,1191.46,,5920,1910,12301,,,,,61,,642
420098,01-OCT-11,30-SEP-12,Settled,WACCAMAW COMMUNITY HOSPITAL             ,4070 HIGHWAY 17 BY-PASS                 ,3350                                    ,MJURRELLS INLET                         ,SC                                      ,29576                                   ,GEORGETOWN                              ,,,,586162,,,.0282,,,124,45384,14982,1686,27578,,507.55,,3509,417,7136,,,,,26,,963
420101,01-JAN-12,31-DEC-12,Settled,COASTAL CAROLINA MEDICAL CENTER         ,1000 MEDICAL CENTER DR.                 ,,HARDEEVILLE                             ,SC                                      ,29927                                   ,JASPER                                  ,,,,128544,,,.0276,,,41,15006,3307,511,6211,,160.1,,882,110,1775,,,,,,,
420102,01-OCT-11,30-SEP-12,Settled,PATEWOOD MEMORIAL HOSPITAL              ,175 PATEWOOD DRIVE                      ,,GREENVILLE                              ,SC                                      ,29615-3570                              ,GREENVILLE                              ,167098,,,,,,,78126,113084,78,28548,918,51,2538,11.8,359.8,,377,23,1110,,,,,,,
420103,01-OCT-11,30-SEP-12,Settled,VILLAGE HOSPITAL                        ,250 WESTMORELAND RD                     ,,GREER                                   ,SC                                      ,29651-9013                              ,SPARTANBURG                             ,,,,,,,,,,48,17568,2026,302,4978,,242.43,,564,56,1485,,,,,,,
420104,01-JAN-12,31-DEC-12,Settled,ROPER ST. FRANCIS MT PLEASANT HOSPIT    ,3500 HIGHWAY 17 NORTH                   ,,MT. PLEASANT                            ,SC                                      ,29466                                   ,CHARLESTON                              ,,,,92425,,,.0335,,,85,31110,1469,167,4860,,230.36,,444,51,1428,,,,,,,
420105,13-JAN-12,30-SEP-12,Settled,MCLEOD LORIS/SEACOAST HOSPITAL          ,3655 MITCHELL STREET                    ,P.O. BOX                                ,LORIS                                   ,SC                                      ,29569-                                  ,HORRY                                   ,,,,1234491,,,.1338,,,155,40610,6303,2218,11648,,402.46,,1369,546,2777,,,,,,,
421300,01-OCT-11,30-SEP-12,Settled,ALLENDALE COUNTY HOSPITAL               ,1787 ALLENDALE FAIRFAX ROAD             ,218                                     ,FAIRFAX                                 ,SC                                      ,29827-                                  ,ALLENDALE                               ,,,,,,,,,,25,9150,1499,22,3037,,95.67,,105,8,196,,,,,,,
421301,01-OCT-11,30-SEP-12,Settled w/Audit,ABBEVILLE AREA MEDICAL CENTER           ,ABBEVILLE AREA MEDICAL CENTER           ,87                                      ,ABBEVILLE                               ,SC                                      ,29620                                   ,ABBEVILLE                               ,,,,,,,,,,25,9150,1280,124,2710,,175.58,,288,35,649,,,,,,,
421302,01-OCT-11,30-SEP-12,Settled,FAIRFIELD MEMORIAL HOSPITAL             ,102 US HWY 31 BYPASS NORTH              ,620                                     ,WINSBORO                                ,SC                                      ,29180-0620                              ,FAIRFIELD                               ,,,,,,,,,,25,9150,1129,98,3462,,125.02,,138,59,394,,,,,,,
421303,01-OCT-11,30-SEP-12,Settled,WILLIAMSBURG REGIONAL HOSPITAL          ,500 NELSON BLVD                         ,568                                     ,KINGSTREE                               ,SC                                      ,29556-                                  ,WILLIAMSBURG                            ,,,,,,,,,,25,9150,3101,146,4139,,145.24,,385,54,704,,,,,,,
421304,01-OCT-11,30-SEP-12,Settled,EDGEFIELD COUNTY HOSPITAL               ,300 RIDGE MEDICAL PLAZA                 ,,EDGEFIELD                               ,SC                                      ,29824-                                  ,EDGEFIELD                               ,,,,,,,,,,25,9150,1720,31,3592,,114.37,,189,16,308,,,,,,,
422004,01-OCT-11,30-SEP-12,Settled,SPARTANBURG HOSPITAL FOR RESTORATIVE    ,389 SERPENTINE DRIVE                    ,,SPARTANBURG                             ,SC                                      ,29303                                   ,SPARTANBURG                             ,,,,,,,,,,66,24090,8351,211,12661,,165,,265,6,411,,,,,,,
422005,01-SEP-12,31-AUG-13,Settled,KINDRED HOSPITAL CHARLESTON             ,1200 HOSPITAL DRIVE                     ,,MT. PLEASANT                            ,SC                                      ,29464                                   ,CHARLESTON                              ,,,,,,,,,,59,21535,8175,,13998,,143.2,,222,,307,,,,,,,
422006,01-OCT-11,30-SEP-12,Settled,INTERMEDICAL HOSPITAL OF SC  INC.       ,TAYLOR AT MARION STREETS                ,,COLUMBIA                                ,SC                                      ,29220                                   ,RICHLAND                                ,,,,,,,,,,35,12810,4713,,7357,,61.36,,160,,257,,,,,,,
422007,01-JAN-12,31-DEC-12,Reopened,REGENCY HOSPITAL OF FLORENCE            ,121 EAST CEDAR STREET  FOURTH FLOOR     ,,FLORENCE                                ,SC                                      ,32608-1316                              ,FLORENCE                                ,,,,,,,,,,40,14640,8413,,11025,,100.39,,334,6,433,,,,,,,
422008,01-OCT-11,30-SEP-12,Settled,N. GREENVILLE LT ACUTE CARE HOSPI       ,807 NORTH MAIN STREET                   ,,TRAVELERS REST                          ,SC                                      ,29690-                                  ,GREENVILLE                              ,,,,,,,,,,45,16470,4872,654,8657,,146.9,,161,18,275,,,,,,,
